Method,Accuracy,F1-Score,analysis_type,time_period,class_weighting,subgroup,file_source,subject_id,accuracy,Modality,Average,Weighted,Stacking,Visit,N_subjects,N_trials,F1_Score,Mean_Subject_Acc,Std_Subject_Acc,f1_score,Weight,feature,mean_abs_shap
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,0.6666666666666666,,,,,,,,,,,0.6666666666666666,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,0.6666666666666666,,,,,,,,,,,0.8000000000000002,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,0.6666666666666666,,,,,,,,,,,0.8000000000000002,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,0.3333333333333333,,,,,,,,,,,0.1666666666666666,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,0.3333333333333333,,,,,,,,,,,0.3333333333333333,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,0.0,,,,,,,,,,,0.0,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,0.3333333333333333,,,,,,,,,,,0.3333333333333333,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,0.3333333333333333,,,,,,,,,,,0.5,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,0.3333333333333333,,,,,,,,,,,0.5,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,0.6666666666666666,,,,,,,,,,,0.5333333333333333,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,0.6666666666666666,,,,,,,,,,,0.6666666666666666,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,0.3333333333333333,,,,,,,,,,,0.5,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,0.3333333333333333,,,,,,,,,,,0.1666666666666666,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,0.0,,,,,,,,,,,0.0,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,0.3333333333333333,,,,,,,,,,,0.5,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,0.6666666666666666,,,,,,,,,,,0.6666666666666666,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,0.6666666666666666,,,,,,,,,,,0.8000000000000002,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,0.3333333333333333,,,,,,,,,,,0.5,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,0.0,,,,,,,,,,,0.0,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,0.6666666666666666,,,,,,,,,,,0.6666666666666666,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,0.6666666666666666,,,,,,,,,,,0.5333333333333333,,,
,,,ambiguity_group_subject,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_subject_accuracies.csv,,0.0,,,,,,,,,,,0.0,,,
,,,ambiguity_group_weights,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_weights.csv,,,Physiology,,,,,,,,,,,0.2991955149356142,,
,,,ambiguity_group_weights,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_weights.csv,,,Behavior,,,,,,,,,,,0.6035138484554956,,
,,,ambiguity_group_weights,POST,balanced,High,ambiguity_group_late_fusion_balanced_POST_High_weights.csv,,,Gaze,,,,,,,,,,,0.09729063660889,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.7333333333333333,,,,,,,,,,,0.7897435897435898,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8615384615384616,,,,,,,,,,,0.8482947473238736,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.7142857142857143,,,,,,,,,,,0.7489177489177489,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8255813953488372,,,,,,,,,,,0.7887720337727745,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8043478260869565,,,,,,,,,,,0.767588932806324,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.5555555555555556,,,,,,,,,,,0.5042016806722689,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.625,,,,,,,,,,,0.5976720647773279,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.95,,,,,,,,,,,0.9743589743589742,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.5,,,,,,,,,,,0.3333333333333333,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.9473684210526316,,,,,,,,,,,0.9423466924191214,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.4193548387096774,,,,,,,,,,,0.2824884792626728,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8620689655172413,,,,,,,,,,,0.8475862068965518,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.6923076923076923,,,,,,,,,,,0.6780397022332506,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.7272727272727273,,,,,,,,,,,0.6772192513368983,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8571428571428571,,,,,,,,,,,0.8869047619047619,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.7256637168141593,,,,,,,,,,,0.6589464892617725,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8181818181818182,,,,,,,,,,,0.7946127946127945,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.5961538461538461,,,,,,,,,,,0.5392976588628763,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.5373134328358209,,,,,,,,,,,0.4498962676496062,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.365079365079365,,,,,,,,,,,0.3516113516113515,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8541666666666666,,,,,,,,,,,0.9021535580524346,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.4444444444444444,,,,,,,,,,,0.3539094650205761,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.9416666666666668,,,,,,,,,,,0.9699570815450644,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.5925925925925926,,,,,,,,,,,0.4957965194109772,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.9803921568627452,,,,,,,,,,,0.9810361482535972,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.4,,,,,,,,,,,0.5714285714285714,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.9375,,,,,,,,,,,0.92816091954023,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.3684210526315789,,,,,,,,,,,0.4330143540669856,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.25,,,,,,,,,,,0.1,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.6949152542372882,,,,,,,,,,,0.662846687211094,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.92,,,,,,,,,,,0.9583333333333336,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.5,,,,,,,,,,,0.6666666666666666,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.6595744680851063,,,,,,,,,,,0.6245521230993732,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.5384615384615384,,,,,,,,,,,0.5064102564102564,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.0,,,,,,,,,,,0.0,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8947368421052632,,,,,,,,,,,0.9444444444444444,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.3709677419354839,,,,,,,,,,,0.3766966331746871,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.6495726495726496,,,,,,,,,,,0.5677950036677133,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.5675675675675675,,,,,,,,,,,0.5625098782993521,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.75,,,,,,,,,,,0.731578947368421,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.75,,,,,,,,,,,0.766531713900135,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.693069306930693,,,,,,,,,,,0.6571082596440527,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.2537313432835821,,,,,,,,,,,0.3476983215789186,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,1.0,,,,,,,,,,,1.0,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.9117647058823528,,,,,,,,,,,0.8873949579831932,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8571428571428571,,,,,,,,,,,0.8383293615953843,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8043478260869565,,,,,,,,,,,0.7788279773156899,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.7272727272727273,,,,,,,,,,,0.6822510822510822,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.6,,,,,,,,,,,0.5470588235294118,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.9098360655737704,,,,,,,,,,,0.9449799479349892,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8840579710144928,,,,,,,,,,,0.8626811594202899,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8113207547169812,,,,,,,,,,,0.7890780794600398,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.6290322580645161,,,,,,,,,,,0.5685295974506208,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.6428571428571429,,,,,,,,,,,0.6277584204413473,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.6153846153846154,,,,,,,,,,,0.5729852344155776,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.88,,,,,,,,,,,0.9361702127659576,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.9032258064516128,,,,,,,,,,,0.910426267281106,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.3018867924528302,,,,,,,,,,,0.1837571780147662,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.6481481481481481,,,,,,,,,,,0.6033670033670034,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.3111111111111111,,,,,,,,,,,0.1748715222399433,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8526315789473684,,,,,,,,,,,0.9204545454545454,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.4583333333333333,,,,,,,,,,,0.4210758377425044,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.6126126126126126,,,,,,,,,,,0.5134465596893343,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.9516129032258064,,,,,,,,,,,0.975206611570248,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8235294117647058,,,,,,,,,,,0.8090974690648636,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.9285714285714286,,,,,,,,,,,0.925776397515528,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8253968253968254,,,,,,,,,,,0.7800943800943801,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.6,,,,,,,,,,,0.5552631578947369,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8478260869565217,,,,,,,,,,,0.8656633221850613,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8085106382978723,,,,,,,,,,,0.8941176470588236,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.9285714285714286,,,,,,,,,,,0.918095238095238,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.9,,,,,,,,,,,0.926801517067004,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8316831683168316,,,,,,,,,,,0.9081081081081084,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.6363636363636364,,,,,,,,,,,0.7070707070707071,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8888888888888888,,,,,,,,,,,0.8842063014248445,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8484848484848485,,,,,,,,,,,0.8373997258279663,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.6470588235294118,,,,,,,,,,,0.5948561242678889,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.6583333333333333,,,,,,,,,,,0.5840939991915629,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8849557522123894,,,,,,,,,,,0.9389671361502347,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8307692307692308,,,,,,,,,,,0.8261885482938114,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.903846153846154,,,,,,,,,,,0.8764568764568765,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.6388888888888888,,,,,,,,,,,0.5882737035238249,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.6728971962616822,,,,,,,,,,,0.6053845778318091,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8666666666666667,,,,,,,,,,,0.8497435897435898,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.5909090909090909,,,,,,,,,,,0.6038277511961723,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.3103448275862069,,,,,,,,,,,0.2434691745036572,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8333333333333334,,,,,,,,,,,0.8317274123725737,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.9743589743589745,,,,,,,,,,,0.987012987012987,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8735632183908046,,,,,,,,,,,0.9325153374233128,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.75,,,,,,,,,,,0.7416666666666667,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.75,,,,,,,,,,,0.6428571428571428,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8105263157894737,,,,,,,,,,,0.8105263157894737,,,
,,,reaction_time_group_subject,PRE,unbalanced,Fast,reaction_time_group_late_fusion_PRE_Fast_subject_accuracies.csv,,0.8588235294117647,,,,,,,,,,,0.8637389202256245,,,
